Taxonomy_highest	Subphylum	Class	Taxonomy_intermediate	Taxonomy_intermediate.1	Taxonomy_intermediate.2	Taxonomy_intermediate.3	Taxonomy_intermediate.4	Taxonomy_genus
Basidiomycota		Agaricomycetes		Polyporales		Coriolaceae		Daedaleopsis
Basidiomycota		Agaricomycetes		Polyporales		Coriolaceae		Datronia
Basidiomycota		Agaricomycetes		Polyporales		Coriolaceae		Diplomitoporus
Basidiomycota		Agaricomycetes		Polyporales		Coriolaceae		Donkioporia
Basidiomycota		Agaricomycetes		Polyporales		Coriolaceae		Fomes
Basidiomycota		Agaricomycetes		Polyporales		Coriolaceae		Fomitopsis
Basidiomycota		Agaricomycetes		Polyporales		Coriolaceae		Hapalopilus
Basidiomycota		Agaricomycetes		Polyporales		Coriolaceae		Laetiporus
Basidiomycota		Agaricomycetes		Polyporales		Coriolaceae		Lenzites
Basidiomycota		Agaricomycetes		Polyporales		Coriolaceae		Leptoporus
Basidiomycota		Agaricomycetes		Polyporales		Coriolaceae		Megasporoporia
Basidiomycota		Agaricomycetes		Polyporales		Coriolaceae		Melanoporia
Basidiomycota		Agaricomycetes		Polyporales		Coriolaceae		Meripilus
Basidiomycota		Agaricomycetes		Polyporales		Coriolaceae		Nigroporus
Basidiomycota		Agaricomycetes		Polyporales		Coriolaceae		Oligoporus
Basidiomycota		Agaricomycetes		Polyporales		Coriolaceae		Oxyporus
Basidiomycota		Agaricomycetes		Polyporales		Coriolaceae		Parmastomyces
Basidiomycota		Agaricomycetes		Polyporales		Coriolaceae		Piptoporus
Basidiomycota		Agaricomycetes		Polyporales		Coriolaceae		Poria
Basidiomycota		Agaricomycetes		Polyporales		Coriolaceae		Postia
Basidiomycota		Agaricomycetes		Polyporales		Coriolaceae		Rigidoporus
Basidiomycota		Agaricomycetes		Polyporales		Coriolaceae		Taiwanofungus
Basidiomycota		Agaricomycetes		Polyporales		Coriolaceae		Tinctoporellus
Basidiomycota		Agaricomycetes		Polyporales		Coriolaceae		Trametes
Basidiomycota		Agaricomycetes		Polyporales		Coriolaceae		Tyromyces
Basidiomycota		Agaricomycetes		Polyporales		Coriolaceae		Wolfiporia
Basidiomycota		Agaricomycetes		Polyporales		Dictyonemataceae		Dictyonema
Basidiomycota		Agaricomycetes		Polyporales		Ganodermataceae		Amauroderma
Basidiomycota		Agaricomycetes		Polyporales		Ganodermataceae		Ganoderma
Basidiomycota		Agaricomycetes		Polyporales		Ganodermataceae		Tomophagus
Basidiomycota		Agaricomycetes		Polyporales		Hapalopilaceae		Climacocystis
Basidiomycota		Agaricomycetes		Polyporales		Lachnocladiaceae		Asterostroma
Basidiomycota		Agaricomycetes		Polyporales		Lachnocladiaceae		Dichostereum
Basidiomycota		Agaricomycetes		Polyporales		Lachnocladiaceae		Lachnocladium
