"Superkingdom"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Species"
"102"	"Archaea"	"Archaea"	"CandidatusMicrarchaeota"	"CandidatusMicrarchaeota_UN"	"CandidatusMicrarchaeota_UN"	"CandidatusMicrarchaeota_UN"	"CandidatusMicrarchaeota_UN"	"CandidatusMicrarchaeotaarchaeonCG1_02_49_24"
"103"	"Archaea"	"Archaea"	"CandidatusMicrarchaeota"	"CandidatusMicrarchaeota_UN"	"CandidatusMicrarchaeota_UN"	"CandidatusMicrarchaeota_UN"	"CandidatusMicrarchaeota_UN"	"CandidatusMicrarchaeotaarchaeonCG1_02_51_15"
"104"	"Archaea"	"Archaea"	"CandidatusMicrarchaeota"	"CandidatusMicrarchaeota_UN"	"CandidatusMicrarchaeota_UN"	"CandidatusMicrarchaeota_UN"	"CandidatusMicrarchaeota_UN"	"CandidatusMicrarchaeotaarchaeonCG1_02_55_22"
"105"	"Archaea"	"Archaea"	"CandidatusMicrarchaeota"	"CandidatusMicrarchaeota_UN"	"CandidatusMicrarchaeota_UN"	"CandidatusMicrarchaeota_UN"	"CandidatusMicrarchaeota_UN"	"CandidatusMicrarchaeotaarchaeonCG1_02_55_41"
"106"	"Archaea"	"Archaea"	"CandidatusMicrarchaeota"	"CandidatusMicrarchaeota_UN"	"CandidatusMicrarchaeota_UN"	"CandidatusMicrarchaeota_UN"	"CandidatusMicrarchaeota_UN"	"CandidatusMicrarchaeotaarchaeonCG1_02_60_51"
"107"	"Archaea"	"Archaea"	"CandidatusMicrarchaeota"	"CandidatusMicrarchaeota_UN"	"CandidatusMicrarchaeota_UN"	"CandidatusMicrarchaeota_UN"	"CandidatusMicrarchaeota_UN"	"CandidatusMicrarchaeotaarchaeonCG10_big_fil_rev_8_21_14_0_10_45_29"
"108"	"Archaea"	"Archaea"	"CandidatusMicrarchaeota"	"CandidatusMicrarchaeota_UN"	"CandidatusMicrarchaeota_UN"	"CandidatusMicrarchaeota_UN"	"CandidatusMicrarchaeota_UN"	"CandidatusMicrarchaeotaarchaeonCG10_big_fil_rev_8_21_14_0_10_54_18"
"109"	"Archaea"	"Archaea"	"CandidatusMicrarchaeota"	"CandidatusMicrarchaeota_UN"	"CandidatusMicrarchaeota_UN"	"CandidatusMicrarchaeota_UN"	"CandidatusMicrarchaeota_UN"	"CandidatusMicrarchaeotaarchaeonCG10_big_fil_rev_8_21_14_0_10_59_7"
"110"	"Archaea"	"Archaea"	"CandidatusMicrarchaeota"	"CandidatusMicrarchaeota_UN"	"CandidatusMicrarchaeota_UN"	"CandidatusMicrarchaeota_UN"	"CandidatusMicrarchaeota_UN"	"CandidatusMicrarchaeotaarchaeonCG10_big_fil_rev_8_21_14_0_10_60_32"
"111"	"Archaea"	"Archaea"	"CandidatusMicrarchaeota"	"CandidatusMicrarchaeota_UN"	"CandidatusMicrarchaeota_UN"	"CandidatusMicrarchaeota_UN"	"CandidatusMicrarchaeota_UN"	"CandidatusMicrarchaeotaarchaeonCG11_big_fil_rev_8_21_14_0_20_47_5"
"112"	"Archaea"	"Archaea"	"CandidatusMicrarchaeota"	"CandidatusMicrarchaeota_UN"	"CandidatusMicrarchaeota_UN"	"CandidatusMicrarchaeota_UN"	"CandidatusMicrarchaeota_UN"	"CandidatusMicrarchaeotaarchaeonRBG_16_36_9"
"113"	"Archaea"	"Archaea"	"CandidatusMicrarchaeota"	"CandidatusMicrarchaeota_UN"	"CandidatusMicrarchaeota_UN"	"CandidatusMicrarchaeota_UN"	"CandidatusMicrarchaeota_UN"	"CandidatusMicrarchaeotaarchaeonRBG_16_49_10"
"114"	"Archaea"	"Archaea"	"CandidatusMicrarchaeota"	"CandidatusMicrarchaeota_UN"	"CandidatusMicrarchaeota_UN"	"CandidatusMicrarchaeota_UN"	"CandidatusMicrarchaeota_UN"	""
"115"	"Archaea"	"Archaea"	"CandidatusOdinarchaeota"	"CandidatusOdinarchaeota_UN"	"CandidatusOdinarchaeota_UN"	"CandidatusOdinarchaeota_UN"	"CandidatusOdinarchaeota_UN"	"CandidatusOdinarchaeotaarchaeonLCB_4"
"116"	"Archaea"	"Archaea"	"CandidatusParvarchaeota"	""	""	""	"CandidatusParvarchaeum"	"CandidatusParvarchaeumacidiphilum"
"117"	"Archaea"	"Archaea"	"CandidatusParvarchaeota"	""	""	""	"CandidatusParvarchaeum"	"CandidatusParvarchaeumacidophilus"
"118"	"Archaea"	"Archaea"	"CandidatusParvarchaeota"	""	""	""	"CandidatusParvarchaeum"	""
"119"	"Archaea"	"Archaea"	"CandidatusParvarchaeota"	"CandidatusParvarchaeota_UN"	"CandidatusParvarchaeota_UN"	"CandidatusParvarchaeota_UN"	"CandidatusParvarchaeota_UN"	"CandidatusParvarchaeotaarchaeon"
"120"	"Archaea"	"Archaea"	"CandidatusThorarchaeota"	"CandidatusThorarchaeota_UN"	"CandidatusThorarchaeota_UN"	"CandidatusThorarchaeota_UN"	"CandidatusThorarchaeota_UN"	"CandidatusThorarchaeotaarchaeon"
"121"	"Archaea"	"Archaea"	"CandidatusThorarchaeota"	"CandidatusThorarchaeota_UN"	"CandidatusThorarchaeota_UN"	"CandidatusThorarchaeota_UN"	"CandidatusThorarchaeota_UN"	"CandidatusThorarchaeotaarchaeonAB_25"
"122"	"Archaea"	"Archaea"	"CandidatusThorarchaeota"	"CandidatusThorarchaeota_UN"	"CandidatusThorarchaeota_UN"	"CandidatusThorarchaeota_UN"	"CandidatusThorarchaeota_UN"	"CandidatusThorarchaeotaarchaeonSMTZ-45"
"123"	"Archaea"	"Archaea"	"CandidatusThorarchaeota"	"CandidatusThorarchaeota_UN"	"CandidatusThorarchaeota_UN"	"CandidatusThorarchaeota_UN"	"CandidatusThorarchaeota_UN"	"CandidatusThorarchaeotaarchaeonSMTZ1-45"
"124"	"Archaea"	"Archaea"	"CandidatusThorarchaeota"	"CandidatusThorarchaeota_UN"	"CandidatusThorarchaeota_UN"	"CandidatusThorarchaeota_UN"	"CandidatusThorarchaeota_UN"	"CandidatusThorarchaeotaarchaeonSMTZ1-83"
"125"	"Archaea"	"Archaea"	"CandidatusThorarchaeota"	"CandidatusThorarchaeota_UN"	"CandidatusThorarchaeota_UN"	"CandidatusThorarchaeota_UN"	"CandidatusThorarchaeota_UN"	""
"126"	"Archaea"	"Archaea"	"CandidatusVerstraetearchaeota"	"CandidatusMethanomethylia"	"CandidatusMethanomethyliales"	"CandidatusMethanomethyliaceae"	"CandidatusMethanosuratus"	"CandidatusMethanosuratussp."
"127"	"Archaea"	"Archaea"	"CandidatusVerstraetearchaeota"	"CandidatusVerstraetearchaeota_UN"	"CandidatusVerstraetearchaeota_UN"	"CandidatusVerstraetearchaeota_UN"	"CandidatusVerstraetearchaeota_UN"	"CandidatusVerstraetearchaeotaarchaeon"
"128"	"Archaea"	"Archaea"	"CandidatusVerstraetearchaeota"	"CandidatusVerstraetearchaeota_UN"	"CandidatusVerstraetearchaeota_UN"	"CandidatusVerstraetearchaeota_UN"	"CandidatusVerstraetearchaeota_UN"	""
"129"	"Archaea"	"Archaea"	"CandidatusWoesearchaeota"	"CandidatusWoesearchaeota_UN"	"CandidatusWoesearchaeota_UN"	"CandidatusWoesearchaeota_UN"	"CandidatusWoesearchaeota_UN"	"CandidatusWoesearchaeotaarchaeon"
"130"	"Archaea"	"Archaea"	"CandidatusWoesearchaeota"	"CandidatusWoesearchaeota_UN"	"CandidatusWoesearchaeota_UN"	"CandidatusWoesearchaeota_UN"	"CandidatusWoesearchaeota_UN"	"CandidatusWoesearchaeotaarchaeonCG_4_10_14_0_2_um_filter_33_10"
"131"	"Archaea"	"Archaea"	"CandidatusWoesearchaeota"	"CandidatusWoesearchaeota_UN"	"CandidatusWoesearchaeota_UN"	"CandidatusWoesearchaeota_UN"	"CandidatusWoesearchaeota_UN"	"CandidatusWoesearchaeotaarchaeonCG_4_10_14_0_2_um_filter_33_13"
"132"	"Archaea"	"Archaea"	"CandidatusWoesearchaeota"	"CandidatusWoesearchaeota_UN"	"CandidatusWoesearchaeota_UN"	"CandidatusWoesearchaeota_UN"	"CandidatusWoesearchaeota_UN"	"CandidatusWoesearchaeotaarchaeonCG_4_10_14_0_2_um_filter_57_5"
"133"	"Archaea"	"Archaea"	"CandidatusWoesearchaeota"	"CandidatusWoesearchaeota_UN"	"CandidatusWoesearchaeota_UN"	"CandidatusWoesearchaeota_UN"	"CandidatusWoesearchaeota_UN"	"CandidatusWoesearchaeotaarchaeonCG_4_10_14_0_8_um_filter_47_5"
"134"	"Archaea"	"Archaea"	"CandidatusWoesearchaeota"	"CandidatusWoesearchaeota_UN"	"CandidatusWoesearchaeota_UN"	"CandidatusWoesearchaeota_UN"	"CandidatusWoesearchaeota_UN"	"CandidatusWoesearchaeotaarchaeonCG06_land_8_20_14_3_00_33_13"
"135"	"Archaea"	"Archaea"	"CandidatusWoesearchaeota"	"CandidatusWoesearchaeota_UN"	"CandidatusWoesearchaeota_UN"	"CandidatusWoesearchaeota_UN"	"CandidatusWoesearchaeota_UN"	"CandidatusWoesearchaeotaarchaeonCG07_land_8_20_14_0_80_44_23"
"136"	"Archaea"	"Archaea"	"CandidatusWoesearchaeota"	"CandidatusWoesearchaeota_UN"	"CandidatusWoesearchaeota_UN"	"CandidatusWoesearchaeota_UN"	"CandidatusWoesearchaeota_UN"	"CandidatusWoesearchaeotaarchaeonCG08_land_8_20_14_0_20_43_7"
"137"	"Archaea"	"Archaea"	"CandidatusWoesearchaeota"	"CandidatusWoesearchaeota_UN"	"CandidatusWoesearchaeota_UN"	"CandidatusWoesearchaeota_UN"	"CandidatusWoesearchaeota_UN"	"CandidatusWoesearchaeotaarchaeonCG08_land_8_20_14_0_20_47_9"
"138"	"Archaea"	"Archaea"	"CandidatusWoesearchaeota"	"CandidatusWoesearchaeota_UN"	"CandidatusWoesearchaeota_UN"	"CandidatusWoesearchaeota_UN"	"CandidatusWoesearchaeota_UN"	"CandidatusWoesearchaeotaarchaeonCG1_02_33_12"
"139"	"Archaea"	"Archaea"	"CandidatusWoesearchaeota"	"CandidatusWoesearchaeota_UN"	"CandidatusWoesearchaeota_UN"	"CandidatusWoesearchaeota_UN"	"CandidatusWoesearchaeota_UN"	"CandidatusWoesearchaeotaarchaeonCG1_02_47_18"
"140"	"Archaea"	"Archaea"	"CandidatusWoesearchaeota"	"CandidatusWoesearchaeota_UN"	"CandidatusWoesearchaeota_UN"	"CandidatusWoesearchaeota_UN"	"CandidatusWoesearchaeota_UN"	"CandidatusWoesearchaeotaarchaeonCG1_02_57_44"
"141"	"Archaea"	"Archaea"	"CandidatusWoesearchaeota"	"CandidatusWoesearchaeota_UN"	"CandidatusWoesearchaeota_UN"	"CandidatusWoesearchaeota_UN"	"CandidatusWoesearchaeota_UN"	"CandidatusWoesearchaeotaarchaeonCG10_big_fil_rev_8_21_14_0_10_30_7"
"142"	"Archaea"	"Archaea"	"CandidatusWoesearchaeota"	"CandidatusWoesearchaeota_UN"	"CandidatusWoesearchaeota_UN"	"CandidatusWoesearchaeota_UN"	"CandidatusWoesearchaeota_UN"	"CandidatusWoesearchaeotaarchaeonCG10_big_fil_rev_8_21_14_0_10_32_24"
"143"	"Archaea"	"Archaea"	"CandidatusWoesearchaeota"	"CandidatusWoesearchaeota_UN"	"CandidatusWoesearchaeota_UN"	"CandidatusWoesearchaeota_UN"	"CandidatusWoesearchaeota_UN"	"CandidatusWoesearchaeotaarchaeonCG10_big_fil_rev_8_21_14_0_10_32_9"
"144"	"Archaea"	"Archaea"	"CandidatusWoesearchaeota"	"CandidatusWoesearchaeota_UN"	"CandidatusWoesearchaeota_UN"	"CandidatusWoesearchaeota_UN"	"CandidatusWoesearchaeota_UN"	"CandidatusWoesearchaeotaarchaeonCG10_big_fil_rev_8_21_14_0_10_33_12"
"145"	"Archaea"	"Archaea"	"CandidatusWoesearchaeota"	"CandidatusWoesearchaeota_UN"	"CandidatusWoesearchaeota_UN"	"CandidatusWoesearchaeota_UN"	"CandidatusWoesearchaeota_UN"	"CandidatusWoesearchaeotaarchaeonCG10_big_fil_rev_8_21_14_0_10_34_12"
"146"	"Archaea"	"Archaea"	"CandidatusWoesearchaeota"	"CandidatusWoesearchaeota_UN"	"CandidatusWoesearchaeota_UN"	"CandidatusWoesearchaeota_UN"	"CandidatusWoesearchaeota_UN"	"CandidatusWoesearchaeotaarchaeonCG10_big_fil_rev_8_21_14_0_10_34_8"
"147"	"Archaea"	"Archaea"	"CandidatusWoesearchaeota"	"CandidatusWoesearchaeota_UN"	"CandidatusWoesearchaeota_UN"	"CandidatusWoesearchaeota_UN"	"CandidatusWoesearchaeota_UN"	"CandidatusWoesearchaeotaarchaeonCG10_big_fil_rev_8_21_14_0_10_36_11"
"148"	"Archaea"	"Archaea"	"CandidatusWoesearchaeota"	"CandidatusWoesearchaeota_UN"	"CandidatusWoesearchaeota_UN"	"CandidatusWoesearchaeota_UN"	"CandidatusWoesearchaeota_UN"	"CandidatusWoesearchaeotaarchaeonCG10_big_fil_rev_8_21_14_0_10_37_12"
"149"	"Archaea"	"Archaea"	"CandidatusWoesearchaeota"	"CandidatusWoesearchaeota_UN"	"CandidatusWoesearchaeota_UN"	"CandidatusWoesearchaeota_UN"	"CandidatusWoesearchaeota_UN"	"CandidatusWoesearchaeotaarchaeonCG10_big_fil_rev_8_21_14_0_10_44_13"
"150"	"Archaea"	"Archaea"	"CandidatusWoesearchaeota"	"CandidatusWoesearchaeota_UN"	"CandidatusWoesearchaeota_UN"	"CandidatusWoesearchaeota_UN"	"CandidatusWoesearchaeota_UN"	"CandidatusWoesearchaeotaarchaeonCG10_big_fil_rev_8_21_14_0_10_45_16"
"151"	"Archaea"	"Archaea"	"CandidatusWoesearchaeota"	"CandidatusWoesearchaeota_UN"	"CandidatusWoesearchaeota_UN"	"CandidatusWoesearchaeota_UN"	"CandidatusWoesearchaeota_UN"	"CandidatusWoesearchaeotaarchaeonCG10_big_fil_rev_8_21_14_0_10_45_5"
"152"	"Archaea"	"Archaea"	"CandidatusWoesearchaeota"	"CandidatusWoesearchaeota_UN"	"CandidatusWoesearchaeota_UN"	"CandidatusWoesearchaeota_UN"	"CandidatusWoesearchaeota_UN"	"CandidatusWoesearchaeotaarchaeonCG10_big_fil_rev_8_21_14_0_10_47_5"
"153"	"Archaea"	"Archaea"	"CandidatusWoesearchaeota"	"CandidatusWoesearchaeota_UN"	"CandidatusWoesearchaeota_UN"	"CandidatusWoesearchaeota_UN"	"CandidatusWoesearchaeota_UN"	"CandidatusWoesearchaeotaarchaeonCG11_big_fil_rev_8_21_14_0_20_43_8"
"154"	"Archaea"	"Archaea"	"CandidatusWoesearchaeota"	"CandidatusWoesearchaeota_UN"	"CandidatusWoesearchaeota_UN"	"CandidatusWoesearchaeota_UN"	"CandidatusWoesearchaeota_UN"	"CandidatusWoesearchaeotaarchaeonCG11_big_fil_rev_8_21_14_0_20_57_5"
"155"	"Archaea"	"Archaea"	"CandidatusWoesearchaeota"	"CandidatusWoesearchaeota_UN"	"CandidatusWoesearchaeota_UN"	"CandidatusWoesearchaeota_UN"	"CandidatusWoesearchaeota_UN"	"CandidatusWoesearchaeotaarchaeonex4484_78"
"156"	"Archaea"	"Archaea"	"CandidatusWoesearchaeota"	"CandidatusWoesearchaeota_UN"	"CandidatusWoesearchaeota_UN"	"CandidatusWoesearchaeota_UN"	"CandidatusWoesearchaeota_UN"	"CandidatusWoesearchaeotaarchaeonRBG_13_36_6"
"157"	"Archaea"	"Archaea"	"CandidatusWoesearchaeota"	"CandidatusWoesearchaeota_UN"	"CandidatusWoesearchaeota_UN"	"CandidatusWoesearchaeota_UN"	"CandidatusWoesearchaeota_UN"	""
"158"	"Archaea"	"Archaea"	"Crenarchaeota"	"Thermoprotei"	"Acidilobales"	"Acidilobaceae"	"Acidilobus"	"Acidilobussaccharovorans"
"159"	"Archaea"	"Archaea"	"Crenarchaeota"	"Thermoprotei"	"Acidilobales"	"Acidilobaceae"	"Acidilobus"	"Acidilobussp.7A"
"160"	"Archaea"	"Archaea"	"Crenarchaeota"	"Thermoprotei"	"Acidilobales"	"Acidilobaceae"	"Acidilobus"	"Acidilobussp.SCGCAC-742_E15"
"161"	"Archaea"	"Archaea"	"Crenarchaeota"	"Thermoprotei"	"Acidilobales"	"Acidilobaceae"	"Acidilobus"	"Acidilobussp.SCGCAC-742_M05"
"162"	"Archaea"	"Archaea"	"Crenarchaeota"	"Thermoprotei"	"Acidilobales"	"Acidilobaceae"	"Acidilobus"	""
"163"	"Archaea"	"Archaea"	"Crenarchaeota"	"Thermoprotei"	"Acidilobales"	"Acidilobaceae"	"Acidilobus"	"unculturedAcidilobussp."
"164"	"Archaea"	"Archaea"	"Crenarchaeota"	"Thermoprotei"	"Acidilobales"	"Acidilobaceae"	"Acidilobus"	"unculturedAcidilobussp.CIS"
"165"	"Archaea"	"Archaea"	"Crenarchaeota"	"Thermoprotei"	"Acidilobales"	"Acidilobaceae"	"Acidilobus"	"unculturedAcidilobussp.JCHS"
"166"	"Archaea"	"Archaea"	"Crenarchaeota"	"Thermoprotei"	"Acidilobales"	"Acidilobaceae"	"Acidilobus"	"unculturedAcidilobussp.MG"
"167"	"Archaea"	"Archaea"	"Crenarchaeota"	"Thermoprotei"	"Acidilobales"	"Acidilobaceae"	"Acidilobus"	"unculturedAcidilobussp.OSP8"
"168"	"Archaea"	"Archaea"	"Crenarchaeota"	"Thermoprotei"	"Acidilobales"	"Caldisphaeraceae"	"Caldisphaera"	"Caldisphaeralagunensis"
"169"	"Archaea"	"Archaea"	"Crenarchaeota"	"Thermoprotei"	"Acidilobales"	"Caldisphaeraceae"	"Caldisphaera"	"Caldisphaerasp."
"170"	"Archaea"	"Archaea"	"Crenarchaeota"	"Thermoprotei"	"Acidilobales"	"Caldisphaeraceae"	"Caldisphaera"	""
"171"	"Archaea"	"Archaea"	"Crenarchaeota"	"Thermoprotei"	"Acidilobales"	"Acidilobales_UN"	"Acidilobales_UN"	""
"172"	"Archaea"	"Archaea"	"Crenarchaeota"	"Thermoprotei"	"Desulfurococcales"	"Desulfurococcaceae"	"Aeropyrum"	"Aeropyrumcamini"
"173"	"Archaea"	"Archaea"	"Crenarchaeota"	"Thermoprotei"	"Desulfurococcales"	"Desulfurococcaceae"	"Aeropyrum"	"Aeropyrumpernix"
"174"	"Archaea"	"Archaea"	"Crenarchaeota"	"Thermoprotei"	"Desulfurococcales"	"Desulfurococcaceae"	"Aeropyrum"	""
"175"	"Archaea"	"Archaea"	"Crenarchaeota"	"Thermoprotei"	"Desulfurococcales"	"Desulfurococcaceae"	"Aeropyrum"	"unculturedAeropyrumsp."
"176"	"Archaea"	"Archaea"	"Crenarchaeota"	"Thermoprotei"	"Desulfurococcales"	"Desulfurococcaceae"	"Desulfurococcus"	"Desulfurococcusamylolyticus"
"177"	"Archaea"	"Archaea"	"Crenarchaeota"	"Thermoprotei"	"Desulfurococcales"	"Desulfurococcaceae"	"Desulfurococcus"	"Desulfurococcusmucosus"
"178"	"Archaea"	"Archaea"	"Crenarchaeota"	"Thermoprotei"	"Desulfurococcales"	"Desulfurococcaceae"	"Desulfurococcus"	"Desulfurococcussp.SY"
"179"	"Archaea"	"Archaea"	"Crenarchaeota"	"Thermoprotei"	"Desulfurococcales"	"Desulfurococcaceae"	"Desulfurococcus"	""
"180"	"Archaea"	"Archaea"	"Crenarchaeota"	"Thermoprotei"	"Desulfurococcales"	"Desulfurococcaceae"	"Ignicoccus"	"Ignicoccushospitalis"
"181"	"Archaea"	"Archaea"	"Crenarchaeota"	"Thermoprotei"	"Desulfurococcales"	"Desulfurococcaceae"	"Ignicoccus"	"Ignicoccusislandicus"
"182"	"Archaea"	"Archaea"	"Crenarchaeota"	"Thermoprotei"	"Desulfurococcales"	"Desulfurococcaceae"	"Ignicoccus"	""
"183"	"Archaea"	"Archaea"	"Crenarchaeota"	"Thermoprotei"	"Desulfurococcales"	"Desulfurococcaceae"	"Ignisphaera"	"Ignisphaeraaggregans"
"184"	"Archaea"	"Archaea"	"Crenarchaeota"	"Thermoprotei"	"Desulfurococcales"	"Desulfurococcaceae"	"Ignisphaera"	"unculturedIgnisphaerasp."
"185"	"Archaea"	"Archaea"	"Crenarchaeota"	"Thermoprotei"	"Desulfurococcales"	"Desulfurococcaceae"	"Desulfurococcaceae_UN"	"Desulfurococcaceaearchaeon"
"186"	"Archaea"	"Archaea"	"Crenarchaeota"	"Thermoprotei"	"Desulfurococcales"	"Desulfurococcaceae"	"Desulfurococcaceae_UN"	"DesulfurococcaceaearchaeonAG1"
"187"	"Archaea"	"Archaea"	"Crenarchaeota"	"Thermoprotei"	"Desulfurococcales"	"Desulfurococcaceae"	"Desulfurococcaceae_UN"	"DesulfurococcaceaearchaeonEBI-244"
"188"	"Archaea"	"Archaea"	"Crenarchaeota"	"Thermoprotei"	"Desulfurococcales"	"Desulfurococcaceae"	"Desulfurococcaceae_UN"	""
"189"	"Archaea"	"Archaea"	"Crenarchaeota"	"Thermoprotei"	"Desulfurococcales"	"Desulfurococcaceae"	"Staphylothermus"	""
"190"	"Archaea"	"Archaea"	"Crenarchaeota"	"Thermoprotei"	"Desulfurococcales"	"Desulfurococcaceae"	"Staphylothermus"	"Staphylothermushellenicus"
"191"	"Archaea"	"Archaea"	"Crenarchaeota"	"Thermoprotei"	"Desulfurococcales"	"Desulfurococcaceae"	"Staphylothermus"	"Staphylothermusmarinus"
"192"	"Archaea"	"Archaea"	"Crenarchaeota"	"Thermoprotei"	"Desulfurococcales"	"Desulfurococcaceae"	"Stetteria"	"Stetteriahydrogenophila"
"193"	"Archaea"	"Archaea"	"Crenarchaeota"	"Thermoprotei"	"Desulfurococcales"	"Desulfurococcaceae"	"Sulfophobococcus"	"Sulfophobococcuszilligii"
"194"	"Archaea"	"Archaea"	"Crenarchaeota"	"Thermoprotei"	"Desulfurococcales"	"Desulfurococcaceae"	"Thermogladius"	"Thermogladiuscalderae"
"195"	"Archaea"	"Archaea"	"Crenarchaeota"	"Thermoprotei"	"Desulfurococcales"	"Desulfurococcaceae"	"Thermosphaera"	"Thermosphaeraaggregans"
"196"	"Archaea"	"Archaea"	"Crenarchaeota"	"Thermoprotei"	"Desulfurococcales"	"Desulfurococcaceae"	"Zestosphaera"	"Zestosphaeratikiterensis"
"197"	"Archaea"	"Archaea"	"Crenarchaeota"	"Thermoprotei"	"Desulfurococcales"	"Desulfurococcales_UN"	"Desulfurococcales_UN"	"Desulfurococcalesarchaeonex4484_204"
"198"	"Archaea"	"Archaea"	"Crenarchaeota"	"Thermoprotei"	"Desulfurococcales"	"Desulfurococcales_UN"	"Desulfurococcales_UN"	"Desulfurococcalesarchaeonex4484_217_1"
"199"	"Archaea"	"Archaea"	"Crenarchaeota"	"Thermoprotei"	"Desulfurococcales"	"Desulfurococcales_UN"	"Desulfurococcales_UN"	"Desulfurococcalesarchaeonex4484_217_2"
"200"	"Archaea"	"Archaea"	"Crenarchaeota"	"Thermoprotei"	"Desulfurococcales"	"Desulfurococcales_UN"	"Desulfurococcales_UN"	"Desulfurococcalesarchaeonex4484_42"
"201"	"Archaea"	"Archaea"	"Crenarchaeota"	"Thermoprotei"	"Desulfurococcales"	"Desulfurococcales_UN"	"Desulfurococcales_UN"	"Desulfurococcalesarchaeonex4484_58"
"202"	"Archaea"	"Archaea"	"Crenarchaeota"	"Thermoprotei"	"Desulfurococcales"	"Desulfurococcales_UN"	"Desulfurococcales_UN"	""
"203"	"Archaea"	"Archaea"	"Crenarchaeota"	"Thermoprotei"	"Desulfurococcales"	"Pyrodictiaceae"	"Hyperthermus"	"Hyperthermusbutylicus"
"204"	"Archaea"	"Archaea"	"Crenarchaeota"	"Thermoprotei"	"Desulfurococcales"	"Pyrodictiaceae"	"Hyperthermus"	"Hyperthermussp."
"205"	"Archaea"	"Archaea"	"Crenarchaeota"	"Thermoprotei"	"Desulfurococcales"	"Pyrodictiaceae"	"Hyperthermus"	""
"206"	"Archaea"	"Archaea"	"Crenarchaeota"	"Thermoprotei"	"Desulfurococcales"	"Pyrodictiaceae"	"Pyrodictiaceae_UN"	""
"207"	"Archaea"	"Archaea"	"Crenarchaeota"	"Thermoprotei"	"Desulfurococcales"	"Pyrodictiaceae"	"Pyrodictium"	""
"208"	"Archaea"	"Archaea"	"Crenarchaeota"	"Thermoprotei"	"Desulfurococcales"	"Pyrodictiaceae"	"Pyrodictium"	"Pyrodictiumabyssi"
"209"	"Archaea"	"Archaea"	"Crenarchaeota"	"Thermoprotei"	"Desulfurococcales"	"Pyrodictiaceae"	"Pyrodictium"	"Pyrodictiumdelaneyi"
"210"	"Archaea"	"Archaea"	"Crenarchaeota"	"Thermoprotei"	"Desulfurococcales"	"Pyrodictiaceae"	"Pyrodictium"	"Pyrodictiumoccultum"
"211"	"Archaea"	"Archaea"	"Crenarchaeota"	"Thermoprotei"	"Desulfurococcales"	"Pyrodictiaceae"	"Pyrolobus"	"Pyrolobusfumarii"
"212"	"Archaea"	"Archaea"	"Crenarchaeota"	"Thermoprotei"	"Fervidicoccales"	"Fervidicoccaceae"	"Fervidicoccus"	"Fervidicoccusfontis"
"213"	"Archaea"	"Archaea"	"Crenarchaeota"	"Thermoprotei"	"Fervidicoccales"	"Fervidicoccaceae"	"Fervidicoccus"	"Fervidicoccussp."
"214"	"Archaea"	"Archaea"	"Crenarchaeota"	"Thermoprotei"	"Fervidicoccales"	"Fervidicoccaceae"	"Fervidicoccus"	""
"215"	"Archaea"	"Archaea"	"Crenarchaeota"	"Crenarchaeota_UN"	"Crenarchaeota_UN"	"Crenarchaeota_UN"	"Crenarchaeota_UN"	"Crenarchaeotaarchaeon"
"216"	"Archaea"	"Archaea"	"Crenarchaeota"	"Crenarchaeota_UN"	"Crenarchaeota_UN"	"Crenarchaeota_UN"	"Crenarchaeota_UN"	"Crenarchaeotaarchaeon13_1_20CM_2_51_8"
"217"	"Archaea"	"Archaea"	"Crenarchaeota"	"Crenarchaeota_UN"	"Crenarchaeota_UN"	"Crenarchaeota_UN"	"Crenarchaeota_UN"	"Crenarchaeotaarchaeon13_1_20CM_2_53_14"
"218"	"Archaea"	"Archaea"	"Crenarchaeota"	"Crenarchaeota_UN"	"Crenarchaeota_UN"	"Crenarchaeota_UN"	"Crenarchaeota_UN"	"Crenarchaeotaarchaeon13_1_40CM_2_52_14"
"219"	"Archaea"	"Archaea"	"Crenarchaeota"	"Crenarchaeota_UN"	"Crenarchaeota_UN"	"Crenarchaeota_UN"	"Crenarchaeota_UN"	"Crenarchaeotaarchaeon13_1_40CM_3_52_10"
"220"	"Archaea"	"Archaea"	"Crenarchaeota"	"Crenarchaeota_UN"	"Crenarchaeota_UN"	"Crenarchaeota_UN"	"Crenarchaeota_UN"	"Crenarchaeotaarchaeon13_1_40CM_3_52_17"
"221"	"Archaea"	"Archaea"	"Crenarchaeota"	"Crenarchaeota_UN"	"Crenarchaeota_UN"	"Crenarchaeota_UN"	"Crenarchaeota_UN"	"Crenarchaeotaarchaeon13_1_40CM_3_52_4"
"222"	"Archaea"	"Archaea"	"Crenarchaeota"	"Crenarchaeota_UN"	"Crenarchaeota_UN"	"Crenarchaeota_UN"	"Crenarchaeota_UN"	"Crenarchaeotaarchaeon13_1_40CM_3_53_5"
"223"	"Archaea"	"Archaea"	"Crenarchaeota"	"Crenarchaeota_UN"	"Crenarchaeota_UN"	"Crenarchaeota_UN"	"Crenarchaeota_UN"	"CrenarchaeoteenrichmentculturecloneORECA-B59"
"224"	"Archaea"	"Archaea"	"Crenarchaeota"	"Crenarchaeota_UN"	"Crenarchaeota_UN"	"Crenarchaeota_UN"	"Crenarchaeota_UN"	"crenarchaeoteSCGCAAA008-A20"
