EC_number	C1-C-T0	C1-C-T1	C1-C-T4	C1-C-T6	C2-R-T0	C2-R-T1	C2-R-T4	C2-R-T6	C3-C-T0	C3-C-T1	C3-C-T4	C3-C-T6	C4-R-T0	C4-R-T1	C4-R-T4	C4-R-T6	C5-C-T0	C5-C-T1	C5-C-T4	C5-C-T6	C6-R-T0	C6-R-T1	C6-R-T4	C6-R-T6	P1-C-T0	P1-C-T1	P1-C-T4	P1-C-T6	P2-R-T0	P2-R-T1	P2-R-T4	P2-R-T6	P3-C-T0	P3-C-T1	P3-C-T4	P3-C-T6	P4-R-T0	P4-R-T1	P4-R-T4	P4-R-T6	P5-C-T0	P5-C-T1	P5-C-T4	P5-C-T6	P6-R-T0	P6-R-T1	P6-R-T4	P6-R-T6	EC_class
2.1.1.10	14.405918563278615	19.441615760176894	17.62494018914397	18.389856219052568	15.840136119357238	17.529325685405393	15.170834593187212	17.752426194128738	16.12697963057296	15.170834593187214	13.449773525892866	14.88399108197149	15.776393116864854	19.505358762669275	17.178739171697288	18.867928737745444	19.632844767654042	16.955638662973946	14.278432558293847	15.330192099418172	19.15477224896117	21.513263341179346	14.788376578232914	15.967622124342004	14.342175560786231	12.398013984768541	16.12697963057296	15.393935101910555	16.06323662808058	18.549213725283526	20.238403291331682	14.947734084463873	16.06323662808058	14.50153306701719	13.067315510938567	11.951812967321858	16.190722633065345	12.621114493491884	13.832231540847166	14.597147570755764	10.294494902519894	13.609131032123825	14.501533067017188	13.577259530877631	14.756505076986722	20.684604308778365	15.393935101910555	17.784297695374928	transferase
2.1.1.101	2.868435112157246	4.047680658266336	3.665222643312037	3.9201946532815697	2.3266195909719882	2.6134631021877133	2.645334603433905	2.868435112157246	3.0915356208805873	2.0397760797562636	2.868435112157246	2.7090776059262875	2.8046921096648623	3.155278623372971	2.0079045785100713	2.9959211171420126	4.653239181943978	3.1871501246191625	2.4222340947105634	3.3146361296039286	3.0277926183882045	2.4859770972029462	2.8046921096648627	2.3266195909719882	3.72896564580442	1.5298320598171975	2.9959211171420126	2.581591600941521	3.2190216258653543	2.2947480897257964	3.7927086482968035	3.7608371470506117	2.868435112157247	2.772820608418671	2.071647581002455	2.2310050872334135	2.454105595956755	1.4660890573248144	2.5815916009415214	2.6772061046800966	2.103519082248647	2.9003066134034374	2.995921117142012	3.2508931271115458	2.8046921096648627	4.047680658266336	2.5815916009415214	3.633351142065845	transferase
2.1.1.102	1.4023460548324316	0.8924020348933654	0.5418155211852576	0.8924020348933657	0.6055585236776406	0.7330445286624072	0.3187150124619162	0.35058651370810767	0.9880165386319405	0.8605305336471736	0.6374300249238323	0.7649160299085987	0.5736870224314491	0.956145037385749	0.6693015261700238	0.5099440199390658	0.8286590324009822	0.6374300249238323	0.9561450373857485	0.7011730274162157	0.669301526170024	1.17924554610909	0.8286590324009823	1.019888039878132	1.5298320598171982	1.2748600498476652	1.3704745535862402	1.3067315510938564	1.4342175560786232	1.0836310423705153	1.4023460548324316	1.2111170473552815	0.9880165386319404	0.9880165386319402	0.924273536139557	1.0836310423705156	0.7967875311547904	0.9242735361395572	0.5736870224314491	1.019888039878132	0.9880165386319404	1.0198880398781318	0.41432951620049097	0.924273536139557	1.4660890573248149	1.0836310423705153	1.3067315510938566	1.115502543616707	transferase
2.1.1.106	7.521674294101225	8.732791341456506	9.497707371365108	10.453852408750855	7.043601775408351	6.246814244253559	6.916115770423584	7.3941882891164585	7.585417296593609	6.788629765438817	7.489802792855033	6.693015261700243	7.2348307828855	5.800613226806877	5.959970733037835	7.840389306563141	9.019634852672231	7.521674294101225	6.43804325173071	7.712903301578375	7.712903301578375	7.298573785377884	7.712903301578375	6.374300249238326	3.6652226433120374	5.195054703129236	7.075473276654542	7.681031800332184	3.123407122126779	4.2707811669896785	5.003825695652086	5.067568698144469	2.9321781146496297	3.2508931271115458	2.454105595956755	3.123407122126779	4.876339690667319	2.709077605926288	3.1234071221267796	5.768741725560685	2.581591600941522	2.900306613403438	5.035697196898278	5.736870224314493	4.238909665743487	4.334524169482061	4.079552159512528	4.5894961794515945	transferase
2.1.1.107	93.31975564884908	132.4260876779262	113.74938794765792	118.24326962337095	93.03291213763336	94.21215768374246	83.24836125505253	98.6104248557169	94.53087269620437	81.33607118028104	98.45106734948594	93.54285615757243	101.57447447161272	92.14051010274	98.16422383827022	108.04438922458962	127.900334500967	102.84933452146038	89.11271748435179	101.60634597285892	122.03597827166774	111.5821258629169	99.18411187814834	95.55076073608251	116.26723654610707	91.12062206286186	126.94418946358127	117.79706860592427	112.41078489531787	107.24760169343483	122.80089430157635	101.38324546413557	96.47503427222206	93.16039814261812	85.92556735973263	95.64637523982107	96.63439177845302	68.55559918055819	79.77436761921764	101.12827345416603	87.77411443201174	96.28380526474491	108.58620474577488	110.434751818054	97.8455088258083	130.86438411686282	95.45514623234392	104.79349609747807	transferase
2.1.1.11	3.2827646283577376	3.3465076308501205	3.5696081395734613	3.3146361296039286	2.326619590971988	2.422234094710563	2.5497200996953295	3.250893127111545	2.9640496158958207	2.326619590971988	2.677206104680096	2.517848598449138	3.187150124619162	3.4739936358348866	3.5696081395734613	3.1234071221267787	3.5377366383272704	3.219021625865354	3.3146361296039286	2.7728206084186713	4.430138673220636	3.569608139573462	2.9003066134034374	3.059664119634396	4.079552159512527	3.6970941445582275	5.577512718083534	3.9520661545277616	3.5377366383272704	3.7289656458044207	4.71698218443636	2.8046921096648627	3.9201946532815697	3.282764628357737	3.6970941445582284	3.2508931271115458	3.6014796408196537	2.772820608418671	2.836563610911054	3.633351142065845	3.601479640819654	3.059664119634396	3.2508931271115453	4.748853685682552	4.3026526682358694	4.49388167571302	4.238909665743487	3.9201946532815697	transferase
2.1.1.113	10.453852408750855	12.429885486014735	11.282511441151836	11.059410932428495	8.541562333979355	8.98776335142604	7.7766463040707565	8.892148847687464	8.509690832733165	9.40209286762653	7.4898027928550315	8.700919840210315	9.78455088258083	7.872260807809331	8.22284732151744	9.274606862641763	12.429885486014735	10.00765139130417	8.477819331486973	9.59332187510368	11.18689693741326	10.549466912489429	7.936003810301714	8.22284732151744	7.840389306563141	7.394188289116457	11.664969456106137	10.00765139130417	8.669048338964123	6.597400757961666	9.625193376349872	8.924020348933656	6.2468142442535575	7.394188289116457	5.290669206867809	6.693015261700241	8.06348981528648	5.09944019939066	5.991842234284025	6.406171750484516	5.29066920686781	6.246814244253558	8.350333326502206	10.676952917474194	7.553545795347415	8.669048338964123	4.908211191913509	7.808517805316948	transferase
2.1.1.13	769.2505540780812	910.9193771174031	884.0835730681097	834.2046736178198	682.4644561847014	681.6039256510543	629.1434345998229	707.9297856804085	746.2712016795771	620.8887157770591	677.0144294716026	661.4292653622149	712.9017398748144	704.0733340296193	763.6092983575053	791.337504441692	878.824775362488	760.1034332204242	625.0957539415565	739.4188289116458	841.6307334081824	876.4344127690237	742.2872640238031	715.6745604832331	832.7385845604949	703.7546190171574	941.4841468125009	842.7462359517991	844.1167105053854	806.0621380174325	903.3020883195633	703.5315185084341	818.2370514934778	719.0210681140832	607.2795847449354	632.7767857418886	807.3688695685264	533.1146013450474	619.4544982209806	724.8216813408901	614.8968735427751	699.7388098601373	795.5126711049431	822.7946761716831	784.2620311650375	941.1654318000388	716.1845045031722	791.8474484616311	transferase
2.1.1.130	9.306478363887955	9.657064877596063	10.836310423705154	9.529578872611296	8.445947830240781	10.262623401273704	6.661143760454049	9.370221366380338	7.681031800332181	7.011730274162157	8.190975820271246	5.8962277305454505	8.541562333979355	9.880165386319405	9.625193376349872	9.657064877596063	10.135137396288936	8.955891850179846	7.521674294101223	7.234830782885499	10.453852408750853	12.493628488507118	7.840389306563139	9.40209286762653	15.011477086956257	10.103265895042744	14.150946553309083	14.278432558293849	13.162930014677142	15.521421106895325	12.652985994738076	12.015555969814244	12.398013984768543	11.824326962337095	10.581338413735619	9.529578872611296	13.417902024646676	9.497707371365104	10.421980907504661	11.473740448628986	11.027539431182303	13.099187012184759	12.238656478537584	13.577259530877633	13.7047455358624	16.541309146773454	12.398013984768543	14.979605585710065	transferase
2.1.1.131	6.629272259207858	8.22284732151744	7.744774802824566	7.617288797839799	7.999746812794098	7.1710877803931155	4.971954194405893	7.617288797839799	6.533657755469283	5.800613226806877	6.1511997405149845	6.374300249238325	7.011730274162158	7.075473276654542	7.585417296593607	7.553545795347416	8.828405845195082	7.266702284131691	7.4260597903626495	5.8643562292992595	8.509690832733165	8.190975820271248	6.979858772915966	7.362316787870266	10.868181924951346	7.234830782885499	10.485723909997045	10.294494902519897	9.147120857656997	10.645081416228004	9.01963485267223	9.083377855164613	10.198880398781322	7.967875311547907	8.382204827748398	8.445947830240781	11.15502543616707	6.597400757961667	7.521674294101223	8.03161831404029	8.382204827748398	9.593321875103682	8.350333326502206	9.59332187510368	8.764662842702698	12.079298972306628	8.445947830240781	11.856198463583286	transferase
2.1.1.132	17.62494018914397	20.71647581002456	17.65681169039016	17.338096677928245	16.98751016422014	17.656811690390164	13.067315510938567	15.298320598171982	15.776393116864856	13.067315510938567	13.067315510938567	13.481645027139058	16.509437645527264	18.836057236499254	17.720554692882544	17.593068687897777	19.12290074771498	17.529325685405393	14.597147570755766	15.903879121849622	16.79628115674299	19.792202273885	18.644828229022103	16.381951640542496	23.616782423428	16.318208638050113	23.935497435889914	22.405665376072715	22.055078862364606	25.24222898698377	22.214436368595564	19.919688278869767	21.035190822486477	17.561197186651587	16.82815265798918	16.66879515175822	24.126726443367062	17.97552670285208	16.573180648019648	20.238403291331682	17.369968179174435	20.01530278260834	17.529325685405396	20.58898980503979	20.397760797562643	25.178485984491388	18.740442732760677	22.11882186485699	transferase
2.1.1.133	12.652985994738074	14.31030405954004	12.684857495984266	14.150946553309081	13.386030523400482	10.708824418720386	10.549466912489427	11.441868947382792	11.473740448628986	10.740695919966578	9.62519337634987	10.868181924951344	12.079298972306626	13.003572508446183	14.150946553309081	13.895974543339548	15.298320598171982	12.493628488507117	11.155025436167069	10.77256742121277	13.704745535862399	13.991589047078124	11.18689693741326	9.752679381334636	15.648907111880089	12.398013984768541	16.70066665300441	15.521421106895321	16.22259413431154	16.955638662973946	16.286337136803922	12.971701007199991	15.521421106895323	13.577259530877633	10.963796428689918	11.059410932428493	18.42172772029876	10.80443892245896	12.5573714909995	15.45767810440294	14.246561057047657	16.66879515175822	13.226673017169524	15.68077861312628	14.597147570755764	19.059157745222596	13.704745535862399	16.47756614428107	transferase
2.1.1.137	138.25857240597927	189.22110289863969	174.17775431043725	176.5999884051478	130.60941210689327	123.53393883023874	122.86463730406871	133.15913220658862	133.31848971281957	124.64944137385544	135.96382431625346	134.720835767652	144.09105713403233	125.15938539379451	134.37024925394388	157.1583726449709	178.99035099861217	151.32588791691785	128.09156350844412	152.09080394682644	176.72747441013257	157.66831666490998	142.49748207172274	137.3661703710859	129.0477085458299	119.16754315951049	165.12624795651882	144.6010011539714	124.68131287510164	116.61782305981515	161.30166780697581	132.52170218166478	111.16779634671639	115.62980652118321	100.87330144419649	119.0719286557719	124.26698335890114	75.34422894599699	96.12444775851394	115.56606351869083	94.11654318000386	105.36718311990951	144.2185431390171	153.015077482966	127.32664747853553	146.73639173746625	113.04821492024169	132.23485867044906	transferase
2.1.1.14	341.28003534422	459.42769046385234	430.2971383248332	405.37362435031133	322.69895011769023	322.4758496089669	308.22928855191924	340.8338343267733	328.75453535446667	297.3292351257217	335.5431651199055	337.2004831847074	352.2438317729099	321.6790620778121	346.4113470448568	376.33868671503075	448.75073754637816	372.22726305427204	305.2333674347772	353.96489284020424	435.46032152671626	431.8588418858966	360.912880111874	348.61048063084405	423.38102255440964	348.0049221071664	486.9965390418081	413.30962816061304	411.33359508334917	397.21452003128627	448.65512304263956	370.4424589844853	382.07555693934523	353.8374068352195	309.6316346067517	323.9738101675379	384.68902004153296	247.25910666795465	305.0102669260539	359.66989156327253	305.0421384273001	347.78182159844306	387.7168126599212	429.97842331237126	414.20203019550644	479.3155072414759	369.74128595706907	413.69208617556734	transferase
2.1.1.144	551.6319435690847	708.5990872065785	684.0580312470108	650.0830109185706	526.8040440983013	519.4417273104311	487.7614550717166	538.2777845469303	559.0898748606935	480.84533930129305	525.2104690359918	511.2826229914061	567.2171076784723	521.2902743827102	569.6712132744291	624.203351906663	690.0180019800487	576.2686140323908	499.5539105328075	581.2405682267967	689.2212144488939	673.2217208233058	575.4080834987436	557.687528805861	689.6992869675868	560.9384219329726	798.2536202121155	703.4040325034492	677.1419154765873	670.0026991974404	748.8209217792722	601.2239995081588	629.5896356172694	594.7222132539357	525.082983031007	531.7759982927073	652.5371165145274	427.8111612276302	520.3341293453244	611.9646954281254	505.5457527670915	574.0694804464035	651.4216139709106	670.7038722248566	622.1635758269067	765.9359179484771	590.1645885757304	655.1824511179613	transferase
2.1.1.148	213.02911432954485	277.7920048618063	257.8404450816903	256.6930710368274	190.91029246468787	189.76291841982496	183.80294768678712	204.4556804943193	204.26445148684215	191.35649348213454	192.15328101328933	204.1688369831036	215.1326334117935	196.77464869398713	202.2246754070859	233.64997563583086	262.0474832461876	229.31545146634878	189.44420340736306	217.90545402021218	263.5454438047586	250.1912847826043	209.81009270367952	199.22875428994388	206.7823000852913	185.26903674411193	244.19944254832026	227.46690439406967	209.0451766737709	180.0102390384903	238.90877334145247	196.4878051827714	185.90646676903577	180.0102390384903	147.7562797773444	174.68769833037632	200.21677082857582	124.71318437634784	151.03904440570213	186.44828229022104	160.18616526335913	174.24149731292965	210.35190822486476	232.40698708722937	195.24481663416992	237.5701702891124	177.55613344253356	207.1328865989994	transferase
2.1.1.151	12.398013984768545	16.126979630572965	11.409997446136604	13.67287403461621	10.421980907504663	11.34625444364422	9.720807880088447	10.868181924951346	11.601226453613753	11.378125944890412	8.828405845195082	10.485723909997047	13.577259530877635	9.94390838881179	10.13513739628894	11.34625444364422	13.29041601966191	13.29041601966191	10.421980907504663	11.409997446136604	14.310304059540043	15.170834593187216	9.561450373857488	11.633097954859945	9.051506353918423	6.724886762946434	9.529578872611298	7.808517805316949	8.254718822763632	7.04360177540835	7.585417296593607	6.342428747992134	6.565529256715475	7.1392162791469245	6.214942743007368	6.533657755469283	8.764662842702698	4.9082111919135105	5.704998723068301	6.406171750484517	5.641255720575918	6.629272259207858	9.880165386319407	8.3822048277484	8.127232817778866	9.083377855164613	7.2348307828855	8.318461825256016	transferase
