(Intercept):pval	meta$CategoryAmended Cropland:pval	meta$CategoryAmended Grassland:pval	meta$CategoryControl Grassland:pval	(Intercept):pval.padj	meta$CategoryAmended Cropland:pval.padj	meta$CategoryAmended Grassland:pval.padj	meta$CategoryControl Grassland:pval.padj
EC:1.8.7.1	2.29324590390246e-55	0.46928445942748	0.36641500221396	0.578762704391377	5.04100544765963e-52	0.994819651881904	0.997581155428501	1
EC:1.8.7.2	5.35688151250685e-08	0.672995397030783	0.769539264654763	0.700429718786554	8.75397918922386e-05	1	1	1
EC:1.8.99.2	0.0583654895802336	0.581362522313673	0.367506753904815	0.34659093884559	0.933302262310063	0.993513365398767	0.992415612763751	0.994045499846752
EC:1.8.99.5	6.89630609788244e-08	0.761882927017928	0.577443078829165	0.591841284736512	0.000110210687215541	1	1	1
EC:1.9.3.1	1.83877545513431e-77	0.113820136842864	0.0306986327969014	0.00864709568966114	4.6386264101477e-74	0.975702775708728	0.911766853652751	0.808128090559445
EC:1.9.6.1	1.80830619533867e-60	0.074150194693843	1.71931112841039e-05	0.000412977858534126	4.21753365600706e-57	0.978530755834921	0.0400713024407609	0.231965503569071
EC:1.97.1.12	7.96055700332341e-05	0.39518294873458	0.04002946296548	0.00917854376666238	0.085797615236947	1	0.948077422967803	0.807806770628121
EC:1.97.1.2	9.85248129298944e-05	0.452157720377418	0.494599092122483	0.566595599327338	0.113272125910696	0.995004800667197	1	1
EC:1.97.1.4	0.241416818661957	0.687441910358109	0.0227924699970227	0.0139287845421315	0.970405256476343	1	0.692870569100665	0.727209520365667
EC:1.97.1.9	1.27007558549039e-06	0.675256281220869	0.268256212895897	0.159510750908786	0.00200559216548395	1	1	0.983198744709443
EC:2.1.1.10	8.74373812468493e-08	0.625679916470551	0.620044567786965	0.206710141688189	0.000143037416414249	1	1	0.978059409938902
EC:2.1.1.101	9.31548241323021e-13	0.537229508257826	0.612675219997224	0.534526337161835	1.75895758548761e-09	1	1	0.994489152942528
EC:2.1.1.102	6.48896702343249e-09	0.496216806132141	0.718240794910717	0.664256618631005	1.07208882143134e-05	1	1	1
EC:2.1.1.106	8.48636581146645e-10	0.526547478441246	0.0129524259529166	0.0141188403076599	1.43790132924038e-06	1	0.689444477502384	0.783167021245186
EC:2.1.1.107	2.46998508317288e-32	0.421996273700728	0.300478942665234	0.630047161677549	3.98269555111433e-29	1	0.997703089154874	1
EC:2.1.1.11	3.80372816577434e-13	0.750978761134518	0.475064394994142	0.400647638465077	7.05249882798631e-10	1	1	1
EC:2.1.1.113	1.53707735775499e-10	0.578550030789009	0.127175813988618	0.177226964199532	2.65208380260257e-07	1	0.980770946304863	0.993199701030194
EC:2.1.1.13	1.52576382576695e-67	0.150214629911827	0.154616230654853	0.450909255915258	3.7330901361974e-64	0.999018333269049	0.991158435183604	1
EC:2.1.1.130	2.45291634226596e-13	0.523385750332924	0.0485572123085327	0.048659480703051	4.63800498007316e-10	1	0.91687002892561	0.91735756283992
EC:2.1.1.131	1.79179587833644e-14	0.652686290095354	0.205093638343544	0.255368349348689	3.61408958315934e-11	1	0.99657869437756	0.994647424923782
EC:2.1.1.132	1.34020795777151e-07	0.612476632322646	0.0988163325382768	0.226860297161469	0.000216694250776462	1	0.97182459160269	0.998526251142376
EC:2.1.1.133	8.1399094062351e-11	0.695628050224088	0.244427537615223	0.282809266731297	1.41779893046354e-07	0.999452021298226	1	0.994061709293397
EC:2.1.1.137	9.61722259862664e-39	0.158551262413194	1.60698702386906e-05	0.000420607246720713	1.70362877114942e-35	1	0.0369117991203658	0.320934595021591
EC:2.1.1.14	1.15771748198198e-57	0.261281421105719	0.771553399356114	0.557155982087966	2.63384679646934e-54	1	1	1
EC:2.1.1.144	9.08873337882055e-65	0.219284129515802	0.23127074361286	0.0557448564580309	2.18080948055198e-61	0.993106049244492	0.997175414785114	0.976402431651529
EC:2.1.1.148	1.79367890898712e-46	0.165086184166782	1.96800838977336e-05	0.00112395768416347	3.53202485413642e-43	0.997790095988495	0.0417443818234875	0.362944964156874
EC:2.1.1.151	6.47938196846054e-09	0.692434459116792	0.00638016383405836	0.0268672542269328	1.07338456530621e-05	1	0.535416624179691	0.857628695487758
EC:2.1.1.156	1.18268674194344e-09	0.754982158375286	0.752065910734898	0.711779700223505	1.9944466364899e-06	1	1	1
EC:2.1.1.157	1.37858474635877e-14	0.684824304591096	0.57802193532816	0.396345462650402	2.73752097379454e-11	1	1	1
EC:2.1.1.161	2.11802533697444e-07	0.700424262781758	0.656425267013296	0.625877008633974	0.000339797432625372	1	1	1
EC:2.1.1.163	7.64691786754792e-75	0.0139059892832955	5.77043668924249e-09	7.87008690057711e-07	1.92316500934341e-71	0.972797479768437	1.44658920888351e-05	0.00195390392521755
EC:2.1.1.164	0.00746039406060837	0.519429940751093	0.15164035527858	0.288692657580629	0.72739933709077	1	0.980763756802369	1
EC:2.1.1.166	1.68653362522498e-15	0.725393519249708	0.69015602979458	0.640345879634325	2.28827123327938e-12	1	1	1
EC:2.1.1.170	3.40858070667384e-07	0.622316332121852	0.383817625086399	0.344140336196563	0.000417156092268775	1	1	1
EC:2.1.1.171	1.65305383388106e-29	0.386012118400802	0.68637997566415	0.61583135945621	2.60048404105412e-26	1	1	1
EC:2.1.1.172	8.78605421318017e-08	0.623218665349001	0.564757864523645	0.681214924999396	0.000109367490493628	1	1	1
EC:2.1.1.173	0.00028803907013659	0.430957133442135	0.659694784388718	0.370348548969747	0.0879250744801602	0.99552999882022	1	1
EC:2.1.1.174	1.55535306856081e-14	0.16192421732113	0.302318066211093	0.53692827939965	3.1677780190642e-11	0.986600827183064	0.997150807369694	1
EC:2.1.1.176	2.19581850094199e-52	0.14436154271239	0.71323841261332	0.69062015629267	4.68653422759122e-49	0.974310859921229	1	1
EC:2.1.1.177	1.50773216205981e-05	0.534360605075609	0.698188359307557	0.557285752392658	0.0182335988786299	1	1	1
EC:2.1.1.178	7.45063732932039e-15	0.667054856738756	0.602166138260368	0.468901712427822	1.53930149876524e-11	1	1	0.996903757160235
EC:2.1.1.179	6.91662974056963e-06	0.695744543929778	0.495596441514394	0.430293612251444	0.00892932651621843	1	1	1
EC:2.1.1.180	1.96409548347543e-10	0.576636599396539	0.0474747746781215	0.0758964905897286	3.3630426534044e-07	1	0.903739854880017	0.968767048892776
EC:2.1.1.181	5.23307205034518e-08	0.605173253777324	0.602464414594827	0.321625994069506	8.44154805293429e-05	1	1	0.994473851980568
EC:2.1.1.182	7.37257132371304e-49	0.409293690006422	0.158990822298301	0.168159732834421	1.49204317191548e-45	1	0.996199191506232	0.995893231342887
EC:2.1.1.184	5.30751655977366e-07	0.753927759760409	0.387152410684364	0.750433565643559	0.000833419567470959	1	1	1
EC:2.1.1.185	1.42519506393661e-41	0.618233508782241	0.700215289934665	0.621850362730633	2.63599727093991e-38	0.995350330916261	1	1
EC:2.1.1.186	2.69748876013942e-11	0.619131446024652	0.0899063566725547	0.134985796275144	4.7234965694018e-08	1	0.980138265077918	0.985245871649996
EC:2.1.1.187	2.14970576062345e-12	0.699128190869515	0.162382198008632	0.217919577467848	3.9485498655456e-09	1	0.960628924004099	0.983332433989747
EC:2.1.1.188	7.08981484631721e-15	0.221628844910235	0.0592998603426752	0.167265380800249	1.43575568101184e-11	0.978818458645884	0.916364441491124	0.962615598497131
EC:2.1.1.189	5.72004628846578e-41	0.447611929521377	0.117549642645487	0.476564598270988	1.04808336369074e-37	1	0.99165205651174	1
EC:2.1.1.190	3.83683185628388e-43	0.492820710544815	0.297423214475449	0.275590596156831	7.28406617770242e-40	1	0.992698645068547	0.995033556317038
EC:2.1.1.191	2.89088796260942e-42	0.199892819655557	0.360300826989722	0.789687322687623	5.34734774214495e-39	1	1	1
EC:2.1.1.192	3.1491912923413e-54	0.300404176459876	0.49786490118771	0.487233874719728	6.86240920674641e-51	1	1	0.988195124490299
EC:2.1.1.193	2.43603584823514e-36	0.440768657142646	0.126552767716741	0.25480252798343	4.16295482619008e-33	1	0.961502888700592	0.996066889736925
EC:2.1.1.195	0.141383339419474	0.687089544326567	0.000790176707083517	0.00268677854031061	0.983679248192659	1	0.228758418060038	0.554016612821663
EC:2.1.1.196	4.16435786285141e-07	0.789410573002149	0.327015899003626	0.40288290087415	0.000658288799198905	1	1	1
EC:2.1.1.197	0.00468446412830221	0.63147834555802	0.210531786437895	0.358079496123633	0.429219322205243	1	0.994360882362223	1
EC:2.1.1.198	7.52497172419232e-44	0.33853016939895	0.28504678313911	0.138031710982125	1.42809287877467e-40	1	1	0.988207129566757
EC:2.1.1.199	1.90812825310479e-48	0.236854008883826	0.231920433750599	0.345177789356122	3.84155647948866e-45	0.984866370887926	0.993811988532307	1
EC:2.1.1.200	3.5056842834745e-07	0.473485343041252	0.439644121141317	0.606785453060094	0.000564038268850611	1	1	1
EC:2.1.1.207	2.09478443952035e-12	0.743112752655153	0.160690274049192	0.100156925658024	2.7604954882945e-09	1	0.976590686857481	0.948135615631338
EC:2.1.1.208	7.79566594934073e-11	0.728232548730665	0.305684275247206	0.266529529439827	1.00278743045595e-07	1	1	1
EC:2.1.1.209	4.58250124163451e-06	0.727547260406972	0.10680315799903	0.132964409314982	0.00718939754582427	1	0.975812890829468	0.980402757599771
EC:2.1.1.210	1.88123995548128e-12	0.646803856864403	0.15962683523436	0.15207703591154	3.39596300732992e-09	1	0.972764003751531	0.982396274620829
EC:2.1.1.215	0.000611245912350686	0.522237091525487	1.72179349826069e-05	2.79686428082994e-05	0.28396305894575	1	0.0278001665473952	0.0618262066766101
EC:2.1.1.217	9.88045460770942e-07	0.178515487325677	0.407323534960413	0.58188999610726	0.00155478149904534	0.987432847653468	0.993582251689288	1
EC:2.1.1.220	8.0177256272109e-10	0.695471061000937	0.189698491813407	0.0854468105506706	1.0217781917742e-06	1	0.981504392263027	0.966461581355779
EC:2.1.1.222	2.29188966026852e-69	0.0147666497393229	1.62186885751398e-07	7.82626811954117e-06	5.65931494725614e-66	0.988389237036207	0.000399470724565599	0.0190986009079444
EC:2.1.1.223	4.34307752588656e-23	0.367723459176174	0.710978414237361	0.578544864244666	6.32681786676134e-20	1	1	1
EC:2.1.1.224	2.30954144697648e-13	0.695912081368918	0.597781654509261	0.538784009295861	4.4391004067057e-10	1	1	1
EC:2.1.1.226	7.31564402547166e-36	0.483255197323051	0.316466035075741	0.421463309640294	1.24422630059647e-32	1	0.989378725201082	0.993144812459285
EC:2.1.1.228	8.90664990501266e-41	0.415866522642351	0.315239179700799	0.371071033184045	1.60146181898861e-37	1	0.991597226311166	0.996916339025161
EC:2.1.1.230	4.67334504428152e-14	0.617326858430159	0.589098136983347	0.44513923133078	9.00611148157981e-11	1	1	0.994287942765736
EC:2.1.1.234	0.00526342828126061	0.630290209828399	0.0542371375718684	0.160732564814639	0.513401727646693	1	0.890219003499999	0.98379430731899
EC:2.1.1.235	4.67030371018723e-07	0.701591784924946	0.00430321481726183	0.0122303019369671	0.000745730674869379	1	0.515050425088105	0.764121907393151
EC:2.1.1.237	2.20686489915689e-12	0.713012808310392	0.558983711205164	0.553886151501962	4.03334204056305e-09	1	1	1
EC:2.1.1.238	1.11320501428036e-12	0.718178862023422	0.276802469404679	0.213798173158993	2.03962165039318e-09	1	0.992599809977197	0.987247231175415
EC:2.1.1.239	3.9146825128733e-08	0.639098618550224	0.717324801870569	0.726872403291407	6.40502557499728e-05	1	0.997817694695066	1
EC:2.1.1.242	7.59531326721685e-14	0.561638180068068	0.64059805133919	0.746380517474242	1.48688651668838e-10	1	1	1
EC:2.1.1.243	7.30314402071219e-07	0.708577776061232	0.758609746520186	0.611832518524953	0.00115553670519057	1	1	1
EC:2.1.1.254	1.898410952819e-05	0.363522020404481	0.000400351513219887	0.00414391468500698	0.0296657964118764	1	0.195514013236463	0.564594330993771
EC:2.1.1.255	7.30856347663789e-13	0.686907088794726	0.495963533963248	0.323552882981267	1.3777448747837e-09	1	1	1
EC:2.1.1.256	2.1544207231463e-06	0.623769197750207	0.656051466701565	0.495592798900304	0.00337312596439658	1	1	1
EC:2.1.1.257	2.21914035986384e-06	0.539765903148261	0.414898818541528	0.496414387132912	0.00350867332775113	1	1	1
EC:2.1.1.258	0.302518187453282	0.709774567959528	0.661282564131234	0.720483345483259	0.995315861454255	1	1	1
EC:2.1.1.264	2.83649905475792e-18	0.485039832873536	0.723395579381495	0.536052114241439	3.96908193386361e-15	1	1	1
EC:2.1.1.265	3.08814432359306e-12	0.71044981138834	0.270172594818137	0.3339766993433	5.54030480867662e-09	1	0.983850639858009	0.998652356786216
EC:2.1.1.266	0.0198926599576523	0.541214134911494	0.0165644127992564	0.0345633307900723	0.662598985703091	1	0.703115464866052	0.87377749739692
EC:2.1.1.269	0.679043836636629	0.631054790551766	0.0820521971167855	0.177080804014175	1	1	0.983192759754677	0.988015299212012
EC:2.1.1.271	7.02820111136981e-11	0.612474580917986	0.0494531746529079	0.215162414461717	1.23876827098218e-07	1	0.917582967324102	0.982998690600681
EC:2.1.1.272	3.86037247827875e-09	0.740054048084122	0.00678365805936429	0.0119048456332758	6.49951932108969e-06	1	0.548022324037724	0.779016672823769
EC:2.1.1.281	5.67384293593404e-08	0.700229995463855	0.775057388639081	0.67325322885954	9.16949689514241e-05	1	1	1
EC:2.1.1.284	2.84137474620624e-06	0.637480010856787	0.524148153074002	0.485434314088471	0.00444961771956957	1	1	1
EC:2.1.1.285	7.1013334101977e-13	0.723510568792276	0.261477986603957	0.413829979308842	1.33846993558007e-09	1	0.978432531463263	0.996389133381118
EC:2.1.1.288	0.00515330083006456	0.621883807093369	0.510631488454739	0.647498987801111	0.564065430322236	1	1	1
EC:2.1.1.292	1.81762659957896e-09	0.467790437411208	0.215292985902672	0.191514473081188	3.01043869753263e-06	1	1	1
EC:2.1.1.295	1.21948805220651e-12	0.731446040928943	0.575480654128986	0.602040761725497	2.27343957895365e-09	1	1	1
EC:2.1.1.297	4.00963501281312e-59	0.489059114936795	0.0598441187031613	0.158157514050024	9.19762616075735e-56	1	0.9512033385885	0.96107720850576
EC:2.1.1.298	0.0171577500213108	0.546197847505987	0.0869020651696249	0.177109288995057	0.675050196878436	1	0.947253693796412	0.988248419388405
EC:2.1.1.301	7.60728575262738e-19	0.569935333106946	0.165477308545009	0.315470778355269	1.06344902536576e-15	1	0.984040791916584	0.992966253143616
EC:2.1.1.302	5.65537893678677e-32	0.184797496533032	0.000370049689743286	0.00372670406337891	9.10555627993941e-29	1	0.301190180313049	0.601911767509264
EC:2.1.1.303	1.51267887105178e-14	0.712218602095896	0.395095668518876	0.3578050864185	3.06947609690633e-11	1	0.997503426920246	1
EC:2.1.1.304	1.33212885167211e-13	0.682061835315105	0.679428376035791	0.724225101679182	2.51777531115605e-10	0.998083901157413	1	1
EC:2.1.1.305	9.19785081432423e-14	0.720710274557685	0.631122030634097	0.695768320423308	1.78997792282809e-10	1	0.999147668769736	1
EC:2.1.1.306	9.76718705913981e-14	0.695762526688888	0.22363299707669	0.449865817854974	1.93178195662114e-10	1	0.997001233502497	1
EC:2.1.1.307	2.8555314970577e-06	0.707908852079611	0.624923484985802	0.566448432279285	0.00452750062989651	1	1	1
EC:2.1.1.308	0.167086949212643	0.317054528477064	0.221155736818188	0.3543187659937	0.986145231617884	0.994053776173594	0.996521128605408	1
EC:2.1.1.315	0.746148543603996	0.487364951811402	0.0364416963497734	0.0468313954944395	1	1	0.820175533824552	0.897272922035253
EC:2.1.1.316	2.4028670976404e-28	0.313108152290313	0.00593706336521626	0.0201233977014995	3.74671085620002e-25	1	0.594152437000992	0.806544072589855
EC:2.1.1.324	1.28546999433876e-12	0.541163557434705	0.586616899048552	0.577870884525254	2.39975041400886e-09	1	1	0.998395465878768
EC:2.1.1.327	7.73166253242863e-15	0.671008276259087	0.43993233252303	0.407633219518262	1.57055497079783e-11	1	0.98891111798647	0.993857037122434
EC:2.1.1.328	5.31162926142859e-11	0.661038149079414	0.224582523067349	0.305972857100533	9.21105807218103e-08	1	0.992611018089448	0.994171077527595
EC:2.1.1.329	8.83173653219345e-25	0.45566057483237	0.607653387880199	0.572755873814054	1.32481284101166e-21	0.992575046378032	1	1
EC:2.1.1.33	5.51429744414046e-36	0.686762787263867	0.396313797364362	0.422163730553251	9.40116039495574e-33	1	1	1
EC:2.1.1.331	6.63576253738437e-35	0.0895246401662343	2.47207412800571e-07	2.65533532186994e-06	1.10999941342695e-31	1	0.000607548712179226	0.00652568747259626
EC:2.1.1.332	2.1367463552472e-05	0.462634556078259	0.0717114961618114	0.142438870924219	0.0225046316260784	1	0.935673053057383	0.975707094100831
EC:2.1.1.334	9.89512462820856e-24	0.314270759424356	0.0998202806538217	0.144450358424151	1.46798282241207e-20	1	0.963489814225776	0.991493387540298
EC:2.1.1.335	6.16905796384914e-08	0.63206923483705	0.530522923700699	0.568392587817254	7.73747349439426e-05	1	1	0.996591605677345
EC:2.1.1.34	0.64885310891658	0.514749535630359	0.118720076645218	0.0955563723041694	1	1	0.970491070282939	0.970974927968328
EC:2.1.1.341	2.34289101281886e-06	0.519939560215066	0.406199449961527	0.638784077397775	0.00285576619643844	0.999026496684818	0.983746239278001	1
EC:2.1.1.342	5.25619392989507e-07	0.714946647612783	0.209928436982515	0.312054106529737	0.00083154402129844	1	0.994504210968799	1
EC:2.1.1.344	0.198939412609698	0.725313674007945	0.275833921263303	0.380012850916809	0.986663906131006	1	0.993404983551479	1
EC:2.1.1.347	7.50342513816671e-11	0.440057266116176	0.430633400066986	0.655104278378546	1.31015828073663e-07	1	0.998142988728095	1
EC:2.1.1.35	7.6635393343738e-09	0.637846615982912	0.238365276673932	0.256582990292337	1.26921174600624e-05	1	1	1
EC:2.1.1.37	0.00495099651618383	0.677403469627696	0.122345002514132	0.430859072530228	0.558844545530077	0.997334780023365	0.950227705005252	1
EC:2.1.1.44	1.07995361326583e-44	0.521074817873066	0.635622081529599	0.549131361331077	2.07910139381158e-41	1	1	1
EC:2.1.1.45	2.79591691704973e-31	0.472525627507539	0.0588881838168767	0.151947262696218	4.48550851004048e-28	1	0.941944235243394	0.98041011687273
EC:2.1.1.6	2.96168294521751e-05	0.705778137865112	0.449819585480129	0.258714718498167	0.0357819923261925	1	1	0.993567460898911
EC:2.1.1.61	5.78512971536515e-47	0.464036719304013	0.749924630772537	0.761010635655231	1.1555937718638e-43	1	1	1
EC:2.1.1.63	9.2758230719378e-40	0.718629718632768	0.598565100753309	0.469478227469169	1.66295653132463e-36	1	1	1
EC:2.1.1.67	4.06947513881262e-11	0.719346506173084	0.549287193805729	0.58890304806061	7.19716296733452e-08	1	1	1
EC:2.1.1.72	2.63078270147422e-44	0.124479570225196	7.46238484811146e-07	8.85303606409579e-06	5.05374002508303e-41	0.996892882506752	0.00179524846363952	0.0214318964242059
EC:2.1.1.74	9.47685041104141e-42	0.336567413114071	0.0275217732393222	0.074240560928201	1.7442647038067e-38	1	0.822377087547049	0.942067004626059
EC:2.1.1.77	1.52928963981742e-51	0.376125973750195	0.72135434838937	0.50787525527092	3.21948697979265e-48	1	1	1
EC:2.1.1.79	9.00526122221783e-33	0.709761381785199	0.00731410970160106	0.00277421436650862	1.46043580226814e-29	1	0.601695612432598	0.571204478408438
EC:2.1.1.80	1.44787156376126e-38	0.325177111670699	0.22946349336574	0.145664950292783	2.53610623784282e-35	0.995361060292329	0.994551873730497	0.978021508588513
EC:2.1.2.1	1.93498166812396e-61	0.412989893208836	0.571693050379912	0.69883310436233	4.52395901096409e-58	1	1	1
EC:2.1.2.10	2.30157743937905e-60	0.102448807279173	0.0121401695242266	0.0139012068695574	5.3528918065258e-57	0.996682920677843	0.629166526822563	0.700006919189715
EC:2.1.2.11	3.81717961606976e-49	0.608731111120467	0.201547947759719	0.431980757677493	7.79429260217363e-46	1	0.985355677160674	0.997283625844593
